   0.00000,
  15.80014,
  30.70170,
  43.72771,
  54.27351,
  62.51955,
  68.90085,
  73.85249,
  77.72971,
  80.80101,
  83.26344,
  85.26055,
  86.89739,
  88.25153,
  89.38098,
  90.32968,
  91.13136,
  91.81222,
  92.39286,
  92.88967,
  93.31580,
  93.68192,
  93.99674,
  94.26744,
  94.49998,
  94.69934,
  94.86969,
  95.01456,
  95.13693,
  95.23937,
  95.32404,
  95.39280,
  95.44727,
  95.48882,
  95.51865,
  95.53778,
  95.54709,
  95.54736,
  95.53924,
  95.52329,
  95.49999,
  95.46975,
  95.43292,
  95.38977,
  95.34053,
  95.28539,
  95.22446,
  95.15786,
  95.08562,
  95.00775,
  94.92424,
  94.83502,
  94.73999,
  94.63902,
  94.53193,
  94.41853,
  94.29856,
  94.17172,
  94.03770,
  93.89610,
  93.74648,
  93.58837,
  93.42119,
  93.24434,
  93.05710,
  92.85870,
  92.64823,
  92.42470,
  92.18697,
  91.93376,
  91.66363,
  91.37491,
  91.06573,
  90.73391,
  90.37696,
  89.99201,
  89.57573,
  89.12420,
  88.63285,
  88.09627,
  87.50803,
  86.86043,
  86.14417,
  85.34793,
  84.45781,
  83.45658,
  82.32261,
  81.02850,
  79.53905,
  77.80851,
  75.77658,
  73.36272,
  70.45803,
  66.91376,
  62.52592,
  57.01670,
  50.01862,
  41.08170,
  29.75596,
  15.85420,
   0.00000,
  18.92512,
  30.68076,
  41.45974,
  50.74643,
  58.45750,
  64.74248,
  69.83086,
  73.95218,
  77.30488,
  80.04963,
  82.31259,
  84.19161,
  85.76232,
  87.08342,
  88.20065,
  89.14999,
  89.95996,
  90.65332,
  91.24844,
  91.76022,
  92.20087,
  92.58044,
  92.90728,
  93.18835,
  93.42950,
  93.63565,
  93.81099,
  93.95908,
  94.08296,
  94.18523,
  94.26812,
  94.33357,
  94.38324,
  94.41856,
  94.44079,
  94.45098,
  94.45006,
  94.43883,
  94.41798,
  94.38809,
  94.34964,
  94.30306,
  94.24869,
  94.18680,
  94.11762,
  94.04129,
  93.95794,
  93.86761,
  93.77033,
  93.66605,
  93.55471,
  93.43617,
  93.31028,
  93.17682,
  93.03554,
  92.88612,
  92.72821,
  92.56140,
  92.38522,
  92.19913,
  92.00253,
  91.79475,
  91.57501,
  91.34246,
  91.09614,
  90.83496,
  90.55769,
  90.26297,
  89.94923,
  89.61471,
  89.25741,
  88.87505,
  88.46503,
  88.02436,
  87.54958,
  87.03671,
  86.48111,
  85.87736,
  85.21907,
  84.49872,
  83.70733,
  82.83414,
  81.86617,
  80.78764,
  79.57918,
  78.21685,
  76.67079,
  74.90338,
  72.86690,
  70.50027,
  67.72485,
  64.43906,
  60.51203,
  55.77724,
  50.02909,
  43.02985,
  34.54175,
  24.40955,
  12.71844,
   0.00000,
  22.03105,
  31.63647,
  40.68405,
  48.79498,
  55.82155,
  61.78072,
  66.77629,
  70.94327,
  74.41670,
  77.31761,
  79.74859,
  81.79412,
  83.52275,
  84.98971,
  86.23950,
  87.30801,
  88.22430,
  89.01203,
  89.69054,
  90.27578,
  90.78090,
  91.21688,
  91.59289,
  91.91664,
  92.19464,
  92.43242,
  92.63468,
  92.80545,
  92.94816,
  93.06579,
  93.16088,
  93.23565,
  93.29200,
  93.33158,
  93.35583,
  93.36597,
  93.36307,
  93.34806,
  93.32172,
  93.28473,
  93.23767,
  93.18100,
  93.11513,
  93.04038,
  92.95699,
  92.86515,
  92.76499,
  92.65657,
  92.53990,
  92.41493,
  92.28159,
  92.13972,
  91.98912,
  91.82954,
  91.66068,
  91.48217,
  91.29360,
  91.09447,
  90.88424,
  90.66228,
  90.42789,
  90.18025,
  89.91849,
  89.64160,
  89.34845,
  89.03777,
  88.70815,
  88.35798,
  87.98546,
  87.58856,
  87.16496,
  86.71205,
  86.22682,
  85.70586,
  85.14523,
  84.54042,
  83.88617,
  83.17639,
  82.40394,
  81.56045,
  80.63602,
  79.61888,
  78.49497,
  77.24738,
  75.85565,
  74.29483,
  72.53441,
  70.53678,
  68.25544,
  65.63276,
  62.59734,
  59.06132,
  54.91807,
  50.04190,
  44.29259,
  37.52994,
  29.64589,
  20.62205,
  10.61002,
   0.00000,
  25.11480,
  33.15004,
  40.84499,
  47.92789,
  54.25300,
  59.78256,
  64.55032,
  68.62791,
  72.10104,
  75.05551,
  77.57003,
  79.71355,
  81.54483,
  83.11318,
  84.45964,
  85.61824,
  86.61721,
  87.47995,
  88.22594,
  88.87144,
  89.43007,
  89.91329,
  90.33076,
  90.69068,
  91.00002,
  91.26471,
  91.48987,
  91.67986,
  91.83845,
  91.96888,
  92.07397,
  92.15615,
  92.21753,
  92.25994,
  92.28497,
  92.29399,
  92.28820,
  92.26861,
  92.23611,
  92.19146,
  92.13529,
  92.06814,
  91.99045,
  91.90258,
  91.80481,
  91.69734,
  91.58030,
  91.45377,
  91.31775,
  91.17220,
  91.01700,
  90.85199,
  90.67693,
  90.49153,
  90.29546,
  90.08829,
  89.86953,
  89.63865,
  89.39500,
  89.13788,
  88.86648,
  88.57989,
  88.27711,
  87.95699,
  87.61827,
  87.25952,
  86.87914,
  86.47534,
  86.04609,
  85.58911,
  85.10184,
  84.58135,
  84.02433,
  83.42702,
  82.78508,
  82.09357,
  81.34677,
  80.53809,
  79.65986,
  78.70313,
  77.65742,
  76.51040,
  75.24746,
  73.85128,
  72.30119,
  70.57242,
  68.63524,
  66.45389,
  63.98533,
  61.17797,
  57.97044,
  54.29082,
  50.05703,
  45.17969,
  39.56943,
  33.15141,
  25.88983,
  17.82274,
   9.09959,
   0.00000,
  28.17326,
  35.00389,
  41.61800,
  47.81857,
  53.48002,
  58.54620,
  63.01453,
  66.91699,
  70.30406,
  73.23335,
  75.76246,
  77.94522,
  79.82985,
  81.45854,
  82.86763,
  84.08811,
  85.14634,
  86.06461,
  86.86182,
  87.55397,
  88.15466,
  88.67545,
  89.12618,
  89.51530,
  89.85002,
  90.13655,
  90.38023,
  90.58568,
  90.75689,
  90.89731,
  91.00997,
  91.09745,
  91.16203,
  91.20568,
  91.23012,
  91.23684,
  91.22711,
  91.20207,
  91.16265,
  91.10970,
  91.04389,
  90.96582,
  90.87596,
  90.77470,
  90.66233,
  90.53909,
  90.40510,
  90.26046,
  90.10515,
  89.93911,
  89.76223,
  89.57430,
  89.37507,
  89.16422,
  88.94134,
  88.70598,
  88.45760,
  88.19559,
  87.91924,
  87.62775,
  87.32025,
  86.99572,
  86.65305,
  86.29099,
  85.90813,
  85.50291,
  85.07357,
  84.61815,
  84.13444,
  83.61996,
  83.07193,
  82.48718,
  81.86215,
  81.19280,
  80.47450,
  79.70199,
  78.86925,
  77.96934,
  76.99427,
  75.93479,
  74.78014,
  73.51782,
  72.13319,
  70.60910,
  68.92540,
  67.05841,
  64.98026,
  62.65820,
  60.05401,
  57.12335,
  53.81564,
  50.07449,
